economy,series,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019
SWE,SE.SEC.ENRR,132.713500976562,133.660247802734,137.462966918945,137.561157226562,142.641586303711,140.821746826172,136.641006469727
SWE,SE.TER.ENRR,65.7820892333984,64.9541931152344,66.4283218383789,68.306037902832,70.4342498779297,73.4083786010742,75.1148529052734
SWE,SE.XPD.TOTL.GD.ZS,7.6465802192688,7.62924003601074,7.49442005157471,7.63991022109985,7.63849020004272,7.69825983047485,7.66307020187378
SWE,SH.DYN.MORT,2.9,2.9,2.9,2.8,2.8,2.7,2.6
SWE,SH.XPD.CHEX.GD.ZS,10.9872179,11.07212639,10.93069172,10.95692444,10.94730949,11.09132671,10.93444347
SWE,SL.UEM.TOTL.ZS,8.052,7.954,7.432,6.99,6.718,6.365,6.833
SWE,SP.DYN.LE00.IN,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561
SWE,SP.POP.GROW,0.847348652246305,0.992219728591882,1.05745468551674,1.25645398510305,1.34744505956262,1.16164515996039,1.01372226345511
SWE,SP.URB.TOTL.IN.ZS,85.9249771259894,86.2563838747314,86.6158654081858,87.0,87.237373786911,87.4737430925296,87.7088420242759
SWE,TM.TAX.MRCH.SM.AR.ZS,2.21,2.76,2.73,2.48,2.48,2.46,2.55
SWZ,AG.LND.ARBL.ZS,10.2906976744186,10.2906976744186,10.2906976744186,10.2906976744186,10.2906976744186,10.2906976744186,10.2906976744186
SWZ,BN.CAB.XOKA.GD.ZS,10.9113844873232,11.9504856315641,13.6462188835414,7.99024652712619,6.11293651555308,1.30781570062784,3.81510661336771
SWZ,BX.GSR.ROYL.CD,6935.27943242652,27508.0388659546,21709.8283019224,16176.1750636591,36212.0211926558,675156.719776973,212495.177612868
SWZ,BX.KLT.DINV.WD.GD.ZS,1.83246466722921,0.601685882709023,0.805945191942897,0.721382841978235,-1.2917821060433,0.670381040235302,2.7717218211659
SWZ,EG.ELC.ACCS.ZS,57.5,65.0,64.1,63.4,73.5,74.0,77.0
SWZ,EG.FEC.RNEW.ZS,66.1,68.3,68.8,64.3,65.3,65.7,64.4
SWZ,FB.ATM.TOTL.P5,29.5975028370289,36.2641630116959,36.2385256419295,36.4587174602467,35.4150909467771,38.8423096963668,35.7388132847036
SWZ,FD.AST.PRVT.GD.ZS,21.4419432706805,21.8076468022656,21.2089321601841,21.5281208809694,20.5534873357883,20.9351304871908,20.1681265420889
SWZ,FP.CPI.TOTL.ZG,5.62130623468948,5.68134885776447,4.95124493704919,7.8472745908568,6.22137528933118,4.81506167461513,2.59801620311077
SWZ,FR.INR.RINR,2.1580910700119,2.73086149979964,3.52904994199219,3.26450637974075,5.5316562022321,6.79501144097576,8.00268068430049
SWZ,GC.DOD.TOTL.GD.ZS,,14.3086225605816,16.3848798476003,20.5460181439876,21.886341638627,27.1148162836527,29.8019704155602
SWZ,GC.XPN.TOTL.GD.ZS,,25.3036093481814,26.7184709093898,27.7982484296625,27.072012615129,26.763771617809,25.2805120736599
SWZ,IT.CEL.SETS.P2,79.0272480287436,80.6829892484285,82.3406804087808,86.5588465316001,88.7130405501664,89.2003705956478,91.0519258836113
SWZ,IT.NET.USER.ZS,24.70000076,25.0,25.64299965,28.56999969,35.33160019,39.38100052,43.93389893
SWZ,NE.TRD.GNFS.ZS,85.2034551274939,91.6200186943398,88.2620944023684,89.3584874439935,86.8801420302976,85.4927768173538,86.6407948477595
SWZ,NV.AGR.TOTL.ZS,8.37545690425617,8.20388205629893,7.37857520050359,5.37686940648276,8.11477800092546,7.38537092360196,7.42401138221192
SWZ,NY.GDP.PCAP.KD.ZG,3.53016648859264,1.49073514248317,1.12454682394791,2.34965752297238,2.74440888521023,-0.853481330729949,5.4445627805287
SWZ,NY.GDP.TOTL.RT.ZS,4.50064467722075,3.43977917921013,3.40740844429257,4.60471033148777,4.03940046980401,3.14380015317315,3.2760764754406
SWZ,PA.NUS.FCRF,9.65505606913526,10.8526555687831,12.7589308811644,14.7096108855267,13.3238014244992,13.2339264715833,14.4517892288824
SWZ,SE.SEC.ENRR,70.8080825805664,73.7052383422852,76.2872772216797,82.023935767308,,,
SWZ,SE.TER.ENRR,6.43545771863543,,,,,,
SWZ,SE.XPD.TOTL.GD.ZS,5.08461029694871,7.28094005584717,5.35494723006471,5.43355309210979,6.177914116856,5.73687354676617,5.69914824136892
SWZ,SH.DYN.MORT,59.7,60.0,57.5,54.4,53.6,50.4,51.5
SWZ,SH.XPD.CHEX.GD.ZS,7.45703411,7.25596571,7.05855274,6.82044792,6.98103714,7.31937742,8.40033817
SWZ,SL.UEM.TOTL.ZS,24.556,23.931,23.431,22.718,24.543,26.471,28.222
SWZ,SP.DYN.LE00.IN,52.11,53.491,54.941,56.228,57.574,58.707,59.85
SWZ,SP.POP.GROW,0.54369252057836,0.556770676458685,0.57162769864017,0.584038792817515,0.752960394981198,0.922518621738631,0.931970814127083
SWZ,SP.URB.TOTL.IN.ZS,22.8121644356992,23.026850446568,23.2660261759632,23.5278881746356,23.8052004963161,24.0579295404227,24.3459549517751
SWZ,TM.TAX.MRCH.SM.AR.ZS,3.62,3.84,4.68,4.4,2.98,2.08,8.46
SXM,BN.CAB.XOKA.GD.ZS,0.422119060622617,-8.13613939959859,1.28485944638437,-1.86269692206363,3.48114676740387,5.93015272305455,-11.7225151374585
SXM,BX.GSR.ROYL.CD,1000000.0,134078.212290503,201117.318435754,1340782.12290503,3022346.36871508,110222.223463687,48898.2011173184
SXM,BX.KLT.DINV.WD.GD.ZS,4.62971054068815,3.50338478659669,1.95861278993458,2.91188308245256,4.74783634858124,-3.80519905244473,5.24677633401135
SXM,EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SXM,EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SXM,FP.CPI.TOTL.ZG,2.5286478853837,1.88675466275266,0.330027165141066,0.111682655737579,2.19201010962985,,
SXM,NV.AGR.TOTL.ZS,0.0764609503003823,,,,,,
SXM,NY.GDP.PCAP.KD.ZG,-1.04128853057725,-0.685454189827837,-2.02875877780978,-1.0859663357852,-9.30645194996998,-8.53633432632274,9.11581322620327
SXM,NY.GDP.TOTL.RT.ZS,0.0,0.0,0.0,0.0,0.0,0.0,
SXM,PA.NUS.FCRF,1.79,1.79,1.79,1.79,1.79,1.79,1.79
SXM,SE.SEC.ENRR,,111.371100164204,,,,,
SXM,SE.TER.ENRR,,7.32811856731165,7.93456032719836,,9.85608373310074,,
SXM,SE.XPD.TOTL.GD.ZS,,3.06759489680727,,,,,
SXM,SP.DYN.LE00.IN,75.391,75.735,75.899,75.952,75.455,75.693,75.68
SXM,SP.POP.GROW,2.34501483099113,2.25583842596276,2.15537793742833,2.05501156733828,1.93416606270848,1.81943322551715,1.6805019872063
SXM,SP.URB.TOTL.IN.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SYC,AG.LND.ARBL.ZS,0.326086956521739,0.326086956521739,0.326086956521739,0.326086956521739,0.326086956521739,0.326086956521739,0.326086956521739
SYC,BN.CAB.XOKA.GD.ZS,-11.8972428115469,-22.3701856914691,-17.8847188907867,-2.61384777681388,-2.20368065340164,-2.34133369670356,-2.842387489846
SYC,BX.GSR.ROYL.CD,1641073.30085758,1240941.07,1271964.59675,1303763.71166875,1368951.89725218,1403175.69468349,1438255.08705057
SYC,BX.KLT.DINV.WD.GD.ZS,4.29723724959436,7.80896304548278,7.39272196242003,4.35742188671966,11.7771697387857,17.1030662941746,13.7575701960234
SYC,CM.MKT.LCAP.GD.ZS,,,,,,15.9024707336089,60.8201435853947
SYC,EG.ELC.ACCS.ZS,98.0,100.0,100.0,100.0,100.0,100.0,100.0
